"Chromosome","Position","snipdx.gene"
"chr8",52059449,NA
"chr8",52059453,NA
"chr8",52059475,NA
"chr8",52059478,NA
"chr8",52059501,NA
"chr8",52059507,NA
"chr8",52059522,NA
"chr8",52059528,NA
"chr8",52059541,NA
"chr8",52471287,NA
"chr8",52471288,NA
"chr8",53389223,NA
"chr8",53389225,NA
"chr8",53389231,NA
"chr8",53389235,NA
"chr8",53389237,NA
"chr8",53389238,NA
"chr8",53389241,NA
"chr8",53389242,NA
"chr8",53389258,NA
"chr8",53389266,NA
"chr8",53389274,NA
"chr8",54563408,NA
"chr8",55135637,NA
"chr8",55135638,NA
"chr8",55629852,NA
"chr8",56063806,NA
"chr8",56876590,NA
"chr8",57424167,NA
"chr8",57974663,NA
"chr8",58414416,NA
"chr8",58870657,NA
"chr8",59410018,NA
"chr8",59777098,NA
"chr8",59777105,NA
"chr8",59777107,NA
"chr8",59790210,NA
"chr8",60522878,NA
"chr8",61146133,NA
"chr8",61815645,NA
"chr8",61815646,NA
"chr8",62503930,NA
"chr8",63180346,NA
"chr8",63844564,NA
"chr8",65632184,NA
"chr8",66183866,NA
"chr8",66631972,NA
"chr8",67213340,NA
"chr8",67213353,NA
"chr8",67213357,NA
"chr8",67213360,NA
"chr8",67213378,NA
"chr8",67213396,NA
"chr8",67213402,NA
"chr8",67609366,NA
"chr8",68229378,NA
"chr8",69066467,NA
"chr8",69690152,NA
"chr8",69690192,NA
"chr8",69690198,NA
"chr8",69690204,NA
"chr8",69690221,NA
"chr8",70250406,NA
"chr8",70890132,NA
"chr8",71565954,NA
"chr8",72136861,NA
"chr8",72712299,NA
"chr8",72712343,NA
"chr8",72712345,NA
"chr8",72712349,NA
"chr8",72712373,NA
"chr8",73379449,NA
"chr8",73379450,NA
"chr8",73379469,NA
"chr8",73379472,NA
"chr8",73379499,NA
"chr8",73379501,NA
"chr8",73379509,NA
"chr8",73822787,NA
"chr8",74231052,NA
"chr8",75014430,NA
"chr8",75682535,NA
"chr8",76476396,NA
"chr8",76476399,NA
"chr8",76476457,NA
"chr8",76959910,NA
"chr8",76959948,NA
"chr8",76959949,NA
"chr8",76960007,NA
"chr8",77526852,NA
"chr8",78041452,NA
"chr8",78578852,NA
"chr8",79108086,NA
"chr8",79750564,NA
"chr8",80238418,NA
"chr8",80766865,NA
"chr8",81288925,NA
"chr8",81801539,NA
"chr8",82157134,NA
"chr8",82932601,NA
"chr8",82932630,NA
"chr8",82932632,NA
"chr8",82932653,NA
"chr8",83552280,NA
"chr8",84086305,NA
"chr8",84086306,NA
"chr8",85032004,NA
"chr8",85500162,NA
"chr8",85969091,NA
"chr8",86485306,NA
"chr8",87018188,NA
"chr8",87558283,NA
"chr8",87897685,NA
"chr8",87897687,NA
"chr8",87897715,NA
"chr8",87897717,NA
"chr8",87897723,NA
"chr8",87897724,NA
"chr8",87897733,NA
"chr8",87897745,NA
"chr8",87897767,NA
"chr8",87897770,NA
"chr8",88331067,NA
"chr8",88331069,NA
"chr8",88331072,NA
"chr8",88331077,NA
"chr8",88331082,NA
"chr8",88331098,NA
"chr8",88331101,NA
"chr8",88331118,NA
"chr8",89280863,NA
"chr8",89954591,NA
"chr8",89954601,NA
"chr8",89954610,NA
"chr8",89954612,NA
"chr8",89954619,NA
"chr8",89954630,NA
"chr8",89954648,NA
"chr8",89954658,NA
"chr8",90211013,NA
"chr8",90272202,NA
"chr8",90282811,NA
"chr8",90339630,NA
"chr8",90477606,NA
"chr8",90541704,NA
"chr8",90603070,NA
"chr8",90603083,NA
"chr8",90603089,NA
"chr8",90603102,NA
"chr8",90603107,NA
"chr8",90603110,NA
"chr8",90603128,NA
"chr8",90603133,NA
"chr8",90603135,NA
"chr8",90603149,NA
"chr8",90659849,NA
"chr8",90659850,NA
"chr8",90714111,NA
"chr8",90714112,NA
"chr8",90804328,NA
"chr8",90881910,NA
"chr8",90947269,"NBN"
"chr8",90947803,"NBN"
"chr8",90947808,"NBN"
"chr8",90947816,"NBN"
"chr8",90947817,"NBN"
"chr8",90947823,"NBN"
"chr8",90947828,"NBN"
"chr8",90947829,"NBN"
"chr8",90947835,"NBN"
"chr8",90947837,"NBN"
"chr8",90947840,"NBN"
"chr8",90947842,"NBN"
"chr8",90947848,"NBN"
"chr8",90947849,"NBN"
"chr8",90948273,"NBN"
"chr8",90949245,"NBN"
"chr8",90949248,"NBN"
"chr8",90949251,"NBN"
"chr8",90949252,"NBN"
"chr8",90949262,"NBN"
"chr8",90949264,"NBN"
"chr8",90949268,"NBN"
"chr8",90949271,"NBN"
"chr8",90949273,"NBN"
"chr8",90949277,"NBN"
"chr8",90949282,"NBN"
"chr8",90949286,"NBN"
"chr8",90949287,"NBN"
"chr8",90949288,"NBN"
"chr8",90949291,"NBN"
"chr8",90949292,"NBN"
"chr8",90949298,"NBN"
"chr8",90949308,"NBN"
"chr8",90949724,"NBN"
"chr8",90949880,"NBN"
"chr8",90950688,"NBN"
"chr8",90951103,"NBN"
"chr8",90951297,"NBN"
"chr8",90951388,"NBN"
"chr8",90951486,"NBN"
"chr8",90951487,"NBN"
"chr8",90951666,"NBN"
"chr8",90951667,"NBN"
"chr8",90953339,"NBN"
"chr8",90955170,"NBN"
"chr8",90955473,"NBN"
"chr8",90955474,"NBN"
"chr8",90955480,"NBN"
"chr8",90955491,"NBN"
"chr8",90955513,"NBN"
"chr8",90955514,"NBN"
"chr8",90955516,"NBN"
"chr8",90955519,"NBN"
"chr8",90955524,"NBN"
"chr8",90955529,"NBN"
"chr8",90955530,"NBN"
"chr8",90955531,"NBN"
"chr8",90955540,"NBN"
"chr8",90955543,"NBN"
"chr8",90955548,"NBN"
"chr8",90955550,"NBN"
"chr8",90955566,"NBN"
"chr8",90955567,"NBN"
"chr8",90955579,"NBN"
"chr8",90955583,"NBN"
"chr8",90955592,"NBN"
"chr8",90955594,"NBN"
"chr8",90955596,"NBN"
"chr8",90955597,"NBN"
"chr8",90955598,"NBN"
"chr8",90955600,"NBN"
"chr8",90955603,"NBN"
"chr8",90958361,"NBN"
"chr8",90958363,"NBN"
"chr8",90958364,"NBN"
"chr8",90958369,"NBN"
"chr8",90958376,"NBN"
"chr8",90958377,"NBN"
"chr8",90958378,"NBN"
"chr8",90958381,"NBN"
"chr8",90958384,"NBN"
"chr8",90958385,"NBN"
"chr8",90958399,"NBN"
"chr8",90958400,"NBN"
"chr8",90958401,"NBN"
"chr8",90958402,"NBN"
"chr8",90958404,"NBN"
"chr8",90958409,"NBN"
"chr8",90958411,"NBN"
"chr8",90958421,"NBN"
"chr8",90958422,"NBN"
"chr8",90958423,"NBN"
"chr8",90958431,"NBN"
"chr8",90958436,"NBN"
"chr8",90958439,"NBN"
"chr8",90958449,"NBN"
"chr8",90958452,"NBN"
"chr8",90958459,"NBN"
"chr8",90958465,"NBN"
"chr8",90958472,"NBN"
"chr8",90958477,"NBN"
"chr8",90958484,"NBN"
"chr8",90958494,"NBN"
"chr8",90958497,"NBN"
"chr8",90958503,"NBN"
"chr8",90958506,"NBN"
"chr8",90958513,"NBN"
"chr8",90958519,"NBN"
"chr8",90958530,"NBN"
"chr8",90958531,"NBN"
"chr8",90960042,"NBN"
"chr8",90960043,"NBN"
"chr8",90960053,"NBN"
"chr8",90960054,"NBN"
"chr8",90960055,"NBN"
"chr8",90960056,"NBN"
"chr8",90960057,"NBN"
"chr8",90960063,"NBN"
"chr8",90960064,"NBN"
"chr8",90960070,"NBN"
"chr8",90960073,"NBN"
"chr8",90960076,"NBN"
"chr8",90960078,"NBN"
"chr8",90960081,"NBN"
"chr8",90960082,"NBN"
"chr8",90960084,"NBN"
"chr8",90960086,"NBN"
"chr8",90960093,"NBN"
"chr8",90960095,"NBN"
"chr8",90960096,"NBN"
"chr8",90960100,"NBN"
"chr8",90960101,"NBN"
"chr8",90960103,"NBN"
"chr8",90960110,"NBN"
"chr8",90960116,"NBN"
"chr8",90960117,"NBN"
"chr8",90960118,"NBN"
"chr8",90961703,"NBN"
"chr8",90962337,"NBN"
"chr8",90962980,"NBN"
"chr8",90965462,"NBN"
"chr8",90965464,"NBN"
"chr8",90965466,"NBN"
"chr8",90965469,"NBN"
"chr8",90965474,"NBN"
"chr8",90965475,"NBN"
"chr8",90965485,"NBN"
"chr8",90965491,"NBN"
"chr8",90965492,"NBN"
"chr8",90965493,"NBN"
"chr8",90965501,"NBN"
"chr8",90965508,"NBN"
"chr8",90965511,"NBN"
"chr8",90965513,"NBN"
"chr8",90965515,"NBN"
"chr8",90965521,"NBN"
"chr8",90965528,"NBN"
"chr8",90965531,"NBN"
"chr8",90965536,"NBN"
"chr8",90965540,"NBN"
"chr8",90965554,"NBN"
"chr8",90965563,"NBN"
"chr8",90965566,"NBN"
"chr8",90965576,"NBN"
"chr8",90965580,"NBN"
"chr8",90965581,"NBN"
"chr8",90965587,"NBN"
"chr8",90965588,"NBN"
"chr8",90965590,"NBN"
"chr8",90965597,"NBN"
"chr8",90965603,"NBN"
"chr8",90965606,"NBN"
"chr8",90965614,"NBN"
"chr8",90965616,"NBN"
"chr8",90965617,"NBN"
"chr8",90965619,"NBN"
"chr8",90965622,"NBN"
"chr8",90965627,"NBN"
"chr8",90965630,"NBN"
"chr8",90965633,"NBN"
"chr8",90965643,"NBN"
"chr8",90965650,"NBN"
"chr8",90965651,"NBN"
"chr8",90965658,"NBN"
"chr8",90965660,"NBN"
"chr8",90965673,"NBN"
"chr8",90965675,"NBN"
"chr8",90965677,"NBN"
"chr8",90965678,"NBN"
"chr8",90965680,"NBN"
"chr8",90965682,"NBN"
"chr8",90965689,"NBN"
"chr8",90965691,"NBN"
"chr8",90965692,"NBN"
"chr8",90965693,"NBN"
"chr8",90965694,"NBN"
"chr8",90965698,"NBN"
"chr8",90965709,"NBN"
"chr8",90965723,"NBN"
"chr8",90965726,"NBN"
"chr8",90965730,"NBN"
"chr8",90965742,"NBN"
"chr8",90965743,"NBN"
"chr8",90965747,"NBN"
"chr8",90965754,"NBN"
"chr8",90965758,"NBN"
"chr8",90965768,"NBN"
"chr8",90965770,"NBN"
"chr8",90965771,"NBN"
"chr8",90965775,"NBN"
"chr8",90965781,"NBN"
"chr8",90965784,"NBN"
"chr8",90965787,"NBN"
"chr8",90965790,"NBN"
"chr8",90965793,"NBN"
"chr8",90965797,"NBN"
"chr8",90965806,"NBN"
"chr8",90965819,"NBN"
"chr8",90965820,"NBN"
"chr8",90965821,"NBN"
"chr8",90965825,"NBN"
"chr8",90965828,"NBN"
"chr8",90965833,"NBN"
"chr8",90965834,"NBN"
"chr8",90965842,"NBN"
"chr8",90965843,"NBN"
"chr8",90965846,"NBN"
"chr8",90965847,"NBN"
"chr8",90965852,"NBN"
"chr8",90965860,"NBN"
"chr8",90965862,"NBN"
"chr8",90965863,"NBN"
"chr8",90965867,"NBN"
"chr8",90965873,"NBN"
"chr8",90965874,"NBN"
"chr8",90965883,"NBN"
"chr8",90965885,"NBN"
"chr8",90965886,"NBN"
"chr8",90965887,"NBN"
"chr8",90965892,"NBN"
"chr8",90965894,"NBN"
"chr8",90965898,"NBN"
"chr8",90965900,"NBN"
"chr8",90965909,"NBN"
"chr8",90965911,"NBN"
"chr8",90965928,"NBN"
"chr8",90965929,"NBN"
"chr8",90967507,"NBN"
"chr8",90967510,"NBN"
"chr8",90967513,"NBN"
"chr8",90967515,"NBN"
"chr8",90967521,"NBN"
"chr8",90967522,"NBN"
"chr8",90967525,"NBN"
"chr8",90967526,"NBN"
"chr8",90967531,"NBN"
"chr8",90967535,"NBN"
"chr8",90967537,"NBN"
"chr8",90967547,"NBN"
"chr8",90967549,"NBN"
"chr8",90967550,"NBN"
"chr8",90967552,"NBN"
"chr8",90967554,"NBN"
"chr8",90967559,"NBN"
"chr8",90967561,"NBN"
"chr8",90967565,"NBN"
"chr8",90967570,"NBN"
"chr8",90967574,"NBN"
"chr8",90967577,"NBN"
"chr8",90967586,"NBN"
"chr8",90967587,"NBN"
"chr8",90967588,"NBN"
"chr8",90967589,"NBN"
"chr8",90967591,"NBN"
"chr8",90967593,"NBN"
"chr8",90967596,"NBN"
"chr8",90967602,"NBN"
"chr8",90967605,"NBN"
"chr8",90967607,"NBN"
"chr8",90967609,"NBN"
"chr8",90967613,"NBN"
"chr8",90967616,"NBN"
"chr8",90967625,"NBN"
"chr8",90967626,"NBN"
"chr8",90967628,"NBN"
"chr8",90967640,"NBN"
"chr8",90967641,"NBN"
"chr8",90967644,"NBN"
"chr8",90967646,"NBN"
"chr8",90967649,"NBN"
"chr8",90967653,"NBN"
"chr8",90967657,"NBN"
"chr8",90967659,"NBN"
"chr8",90967660,"NBN"
"chr8",90967663,"NBN"
"chr8",90967669,"NBN"
"chr8",90967670,"NBN"
"chr8",90967676,"NBN"
"chr8",90967680,"NBN"
"chr8",90967686,"NBN"
"chr8",90967688,"NBN"
"chr8",90967696,"NBN"
"chr8",90967698,"NBN"
"chr8",90967704,"NBN"
"chr8",90967706,"NBN"
"chr8",90967709,"NBN"
"chr8",90967710,"NBN"
"chr8",90967711,"NBN"
"chr8",90967714,"NBN"
"chr8",90967731,"NBN"
"chr8",90967735,"NBN"
"chr8",90967736,"NBN"
"chr8",90967745,"NBN"
"chr8",90967746,"NBN"
"chr8",90967748,"NBN"
"chr8",90967754,"NBN"
"chr8",90967756,"NBN"
"chr8",90967761,"NBN"
"chr8",90967768,"NBN"
"chr8",90967786,"NBN"
"chr8",90968303,"NBN"
"chr8",90968310,"NBN"
"chr8",90970944,"NBN"
"chr8",90970947,"NBN"
"chr8",90970953,"NBN"
"chr8",90970954,"NBN"
"chr8",90970956,"NBN"
"chr8",90970963,"NBN"
"chr8",90970973,"NBN"
"chr8",90970979,"NBN"
"chr8",90970986,"NBN"
"chr8",90970987,"NBN"
"chr8",90970988,"NBN"
"chr8",90970994,"NBN"
"chr8",90970998,"NBN"
"chr8",90970999,"NBN"
"chr8",90971001,"NBN"
"chr8",90971011,"NBN"
"chr8",90971012,"NBN"
"chr8",90971014,"NBN"
"chr8",90971016,"NBN"
"chr8",90971017,"NBN"
"chr8",90971021,"NBN"
"chr8",90971028,"NBN"
"chr8",90971030,"NBN"
"chr8",90971041,"NBN"
"chr8",90971042,"NBN"
"chr8",90971043,"NBN"
"chr8",90971045,"NBN"
"chr8",90971047,"NBN"
"chr8",90971050,"NBN"
"chr8",90971054,"NBN"
"chr8",90971057,"NBN"
"chr8",90971084,"NBN"
"chr8",90974701,"NBN"
"chr8",90975150,"NBN"
"chr8",90975416,"NBN"
"chr8",90976627,"NBN"
"chr8",90976628,"NBN"
"chr8",90976629,"NBN"
"chr8",90976633,"NBN"
"chr8",90976640,"NBN"
"chr8",90976642,"NBN"
"chr8",90976654,"NBN"
"chr8",90976661,"NBN"
"chr8",90976666,"NBN"
"chr8",90976676,"NBN"
"chr8",90976683,"NBN"
"chr8",90976684,"NBN"
"chr8",90976690,"NBN"
"chr8",90976691,"NBN"
"chr8",90976692,"NBN"
"chr8",90976693,"NBN"
"chr8",90976694,"NBN"
"chr8",90976695,"NBN"
"chr8",90976696,"NBN"
"chr8",90976697,"NBN"
"chr8",90976702,"NBN"
"chr8",90976703,"NBN"
"chr8",90976721,"NBN"
"chr8",90976730,"NBN"
"chr8",90976731,"NBN"
"chr8",90976733,"NBN"
"chr8",90976735,"NBN"
"chr8",90976737,"NBN"
"chr8",90981862,"NBN"
"chr8",90982588,"NBN"
"chr8",90982589,"NBN"
"chr8",90982590,"NBN"
"chr8",90982591,"NBN"
"chr8",90982592,"NBN"
"chr8",90982595,"NBN"
"chr8",90982598,"NBN"
"chr8",90982602,"NBN"
"chr8",90982607,"NBN"
"chr8",90982608,"NBN"
"chr8",90982620,"NBN"
"chr8",90982637,"NBN"
"chr8",90982646,"NBN"
"chr8",90982656,"NBN"
"chr8",90982661,"NBN"
"chr8",90982666,"NBN"
"chr8",90982668,"NBN"
"chr8",90982669,"NBN"
"chr8",90982673,"NBN"
"chr8",90982682,"NBN"
"chr8",90982684,"NBN"
"chr8",90982688,"NBN"
"chr8",90982690,"NBN"
"chr8",90982691,"NBN"
"chr8",90982692,"NBN"
"chr8",90982700,"NBN"
"chr8",90982701,"NBN"
"chr8",90982702,"NBN"
"chr8",90982705,"NBN"
"chr8",90982707,"NBN"
"chr8",90982709,"NBN"
"chr8",90982710,"NBN"
"chr8",90982713,"NBN"
"chr8",90982715,"NBN"
"chr8",90982724,"NBN"
"chr8",90982726,"NBN"
"chr8",90982730,"NBN"
"chr8",90982731,"NBN"
"chr8",90982734,"NBN"
"chr8",90982738,"NBN"
"chr8",90982741,"NBN"
"chr8",90982747,"NBN"
"chr8",90982761,"NBN"
"chr8",90982767,"NBN"
"chr8",90982768,"NBN"
"chr8",90982773,"NBN"
"chr8",90982776,"NBN"
"chr8",90982784,"NBN"
"chr8",90982788,"NBN"
"chr8",90983391,"NBN"
"chr8",90983392,"NBN"
"chr8",90983394,"NBN"
"chr8",90983407,"NBN"
"chr8",90983409,"NBN"
"chr8",90983420,"NBN"
"chr8",90983421,"NBN"
"chr8",90983423,"NBN"
"chr8",90983425,"NBN"
"chr8",90983432,"NBN"
"chr8",90983437,"NBN"
"chr8",90983439,"NBN"
"chr8",90983440,"NBN"
"chr8",90983443,"NBN"
"chr8",90983446,"NBN"
"chr8",90983447,"NBN"
"chr8",90983448,"NBN"
"chr8",90983454,"NBN"
"chr8",90983459,"NBN"
"chr8",90983460,"NBN"
"chr8",90983461,"NBN"
"chr8",90983464,"NBN"
"chr8",90983470,"NBN"
"chr8",90983472,"NBN"
"chr8",90983475,"NBN"
"chr8",90983476,"NBN"
"chr8",90983481,"NBN"
"chr8",90983482,"NBN"
"chr8",90983483,"NBN"
"chr8",90983490,"NBN"
"chr8",90983497,"NBN"
"chr8",90983501,"NBN"
"chr8",90983508,"NBN"
"chr8",90983515,"NBN"
"chr8",90983520,"NBN"
"chr8",90983521,"NBN"
"chr8",90990091,"NBN"
"chr8",90990438,"NBN"
"chr8",90990439,"NBN"
"chr8",90990443,"NBN"
"chr8",90990445,"NBN"
"chr8",90990465,"NBN"
"chr8",90990477,"NBN"
"chr8",90990479,"NBN"
"chr8",90990483,"NBN"
"chr8",90990485,"NBN"
"chr8",90990497,"NBN"
"chr8",90990507,"NBN"
"chr8",90990510,"NBN"
"chr8",90990512,"NBN"
"chr8",90990516,"NBN"
"chr8",90990521,"NBN"
"chr8",90990522,"NBN"
"chr8",90990523,"NBN"
"chr8",90990526,"NBN"
"chr8",90990527,"NBN"
"chr8",90990534,"NBN"
"chr8",90990537,"NBN"
"chr8",90990539,"NBN"
"chr8",90990548,"NBN"
"chr8",90990549,"NBN"
"chr8",90990550,"NBN"
"chr8",90990553,"NBN"
"chr8",90990555,"NBN"
"chr8",90991571,"NBN"
"chr8",90992670,"NBN"
"chr8",90992954,"NBN"
"chr8",90992957,"NBN"
"chr8",90992959,"NBN"
"chr8",90992961,"NBN"
"chr8",90992967,"NBN"
"chr8",90992969,"NBN"
"chr8",90992974,"NBN"
"chr8",90992980,"NBN"
"chr8",90992983,"NBN"
"chr8",90992986,"NBN"
"chr8",90992989,"NBN"
"chr8",90992991,"NBN"
"chr8",90992994,"NBN"
"chr8",90992995,"NBN"
"chr8",90992997,"NBN"
"chr8",90993001,"NBN"
"chr8",90993015,"NBN"
"chr8",90993016,"NBN"
"chr8",90993017,"NBN"
"chr8",90993022,"NBN"
"chr8",90993023,"NBN"
"chr8",90993025,"NBN"
"chr8",90993027,"NBN"
"chr8",90993032,"NBN"
"chr8",90993045,"NBN"
"chr8",90993048,"NBN"
"chr8",90993052,"NBN"
"chr8",90993058,"NBN"
"chr8",90993061,"NBN"
"chr8",90993066,"NBN"
"chr8",90993071,"NBN"
"chr8",90993076,"NBN"
"chr8",90993080,"NBN"
"chr8",90993081,"NBN"
"chr8",90993086,"NBN"
"chr8",90993091,"NBN"
"chr8",90993095,"NBN"
"chr8",90993099,"NBN"
"chr8",90993102,"NBN"
"chr8",90993103,"NBN"
"chr8",90993107,"NBN"
"chr8",90993109,"NBN"
"chr8",90993113,"NBN"
"chr8",90993119,"NBN"
"chr8",90993120,"NBN"
"chr8",90993124,"NBN"
"chr8",90993130,"NBN"
"chr8",90993597,"NBN"
"chr8",90993599,"NBN"
"chr8",90993603,"NBN"
"chr8",90993605,"NBN"
"chr8",90993612,"NBN"
"chr8",90993621,"NBN"
"chr8",90993622,"NBN"
"chr8",90993627,"NBN"
"chr8",90993637,"NBN"
"chr8",90993639,"NBN"
"chr8",90993640,"NBN"
"chr8",90993644,"NBN"
"chr8",90993645,"NBN"
"chr8",90993653,"NBN"
"chr8",90993657,"NBN"
"chr8",90993669,"NBN"
"chr8",90993672,"NBN"
"chr8",90993674,"NBN"
"chr8",90993676,"NBN"
"chr8",90993679,"NBN"
"chr8",90993680,"NBN"
"chr8",90993696,"NBN"
"chr8",90993699,"NBN"
"chr8",90993701,"NBN"
"chr8",90993703,"NBN"
"chr8",90993707,"NBN"
"chr8",90993715,"NBN"
"chr8",90993719,"NBN"
"chr8",90993721,"NBN"
"chr8",90993725,"NBN"
"chr8",90993730,"NBN"
"chr8",90993733,"NBN"
"chr8",90993741,"NBN"
"chr8",90993746,"NBN"
"chr8",90993749,"NBN"
"chr8",90993752,"NBN"
"chr8",90993754,"NBN"
"chr8",90993758,"NBN"
"chr8",90993759,"NBN"
"chr8",90993760,"NBN"
"chr8",90994939,"NBN"
"chr8",90994946,"NBN"
"chr8",90994960,"NBN"
"chr8",90994965,"NBN"
"chr8",90994968,"NBN"
"chr8",90994974,"NBN"
"chr8",90994982,"NBN"
"chr8",90994986,"NBN"
"chr8",90994988,"NBN"
"chr8",90994993,"NBN"
"chr8",90994994,"NBN"
"chr8",90995001,"NBN"
"chr8",90995002,"NBN"
"chr8",90995005,"NBN"
"chr8",90995016,"NBN"
"chr8",90995019,"NBN"
"chr8",90995020,"NBN"
"chr8",90995029,"NBN"
"chr8",90995041,"NBN"
"chr8",90995044,"NBN"
"chr8",90995045,"NBN"
"chr8",90995048,"NBN"
"chr8",90995049,"NBN"
"chr8",90995057,"NBN"
"chr8",90995064,"NBN"
"chr8",90995065,"NBN"
"chr8",90995069,"NBN"
"chr8",90995076,"NBN"
"chr8",90995085,"NBN"
"chr8",90995088,"NBN"
"chr8",90995090,"NBN"
"chr8",90995092,"NBN"
"chr8",90995093,"NBN"
"chr8",90995971,"NBN"
"chr8",90996742,"NBN"
"chr8",90996743,"NBN"
"chr8",90996746,"NBN"
"chr8",90996747,"NBN"
"chr8",90996750,"NBN"
"chr8",90996752,"NBN"
"chr8",90996753,"NBN"
"chr8",90996757,"NBN"
"chr8",90996759,"NBN"
"chr8",90996760,"NBN"
"chr8",90996762,"NBN"
"chr8",90996766,"NBN"
"chr8",90996769,"NBN"
"chr8",90996771,"NBN"
"chr8",90996774,"NBN"
"chr8",90996783,"NBN"
"chr8",90996788,"NBN"
"chr8",90996790,"NBN"
"chr8",90996791,"NBN"
"chr8",90996795,"NBN"
"chr8",90996796,"NBN"
"chr8",90996797,"NBN"
"chr8",90996799,"NBN"
"chr8",91002908,NA
"chr8",91002909,NA
"chr8",91002912,NA
"chr8",91002929,NA
"chr8",91144724,NA
"chr8",91206438,NA
"chr8",91267588,NA
"chr8",91334498,NA
"chr8",91396799,NA
"chr8",91433917,NA
"chr8",91467488,NA
"chr8",91519734,NA
"chr8",91519735,NA
"chr8",91570691,NA
"chr8",91635474,NA
"chr8",91688402,NA
"chr8",92092130,NA
"chr8",92092131,NA
"chr8",93440036,NA
"chr8",94034306,NA
"chr8",94034307,NA
"chr8",94491914,NA
"chr8",94987448,NA
"chr8",95485531,NA
"chr8",95971164,NA
"chr8",96454743,NA
"chr8",96979870,NA
"chr8",96979871,NA
"chr8",97468062,NA
"chr8",97963810,NA
"chr8",97963811,NA
"chr8",98382025,NA
"chr8",98880042,NA
"chr8",98880043,NA
"chr8",98880050,NA
"chr8",98880051,NA
"chr8",98880053,NA
"chr8",98880063,NA
"chr8",98880066,NA
"chr8",98880086,NA
"chr8",98880091,NA
"chr8",98880097,NA
"chr8",99087729,NA
"chr8",99087742,NA
"chr8",99087750,NA
"chr8",99087766,NA
"chr8",99087775,NA
"chr8",99087792,NA
"chr8",99087799,NA
"chr8",99876724,NA
"chr8",100845084,NA
"chr8",101439716,NA
"chr8",102059849,NA
"chr8",102059851,NA
"chr8",102059856,NA
"chr8",102059861,NA
"chr8",102059865,NA
"chr8",102059879,NA
"chr8",102059886,NA
"chr8",102059887,NA
"chr8",102059899,NA
"chr8",102059902,NA
"chr8",102059904,NA
"chr8",102499855,NA
"chr8",102984279,NA
"chr8",103194888,NA
"chr8",103194895,NA
"chr8",103194953,NA
"chr8",103858308,NA
"chr8",104088119,NA
"chr8",104529426,NA
"chr8",105051614,NA
"chr8",105481705,NA
"chr8",105912789,NA
"chr8",105912791,NA
"chr8",105912793,NA
"chr8",105912810,NA
"chr8",105912817,NA
"chr8",105912820,NA
"chr8",105912839,NA
"chr8",105912843,NA
"chr8",105912844,NA
"chr8",106077368,NA
"chr8",106077377,NA
"chr8",106077384,NA
"chr8",106077389,NA
"chr8",106077395,NA
"chr8",106077409,NA
"chr8",106077410,NA
"chr8",106077419,NA
"chr8",106419753,NA
"chr8",106419754,NA
"chr8",106419778,NA
"chr8",106419779,NA
"chr8",106419782,NA
"chr8",106419799,NA
"chr8",106419802,NA
"chr8",106419806,NA
"chr8",106419828,NA
"chr8",107005034,NA
"chr8",107596779,NA
"chr8",108126742,NA
"chr8",108762797,NA
"chr8",108762813,NA
"chr8",108762814,NA
"chr8",108762830,NA
"chr8",108762831,NA
"chr8",108762865,NA
"chr8",108762873,NA
"chr8",109235858,NA
"chr8",109735830,NA
"chr8",109932972,NA
"chr8",109932978,NA
"chr8",109932990,NA
"chr8",109932999,NA
"chr8",109933007,NA
"chr8",109933022,NA
"chr8",109933034,NA
"chr8",109933043,NA
"chr8",109933044,NA
"chr8",109933047,NA
"chr8",109933062,NA
"chr8",109933063,NA
"chr8",110567774,NA
"chr8",111298543,NA
"chr8",112021630,NA
"chr8",112528407,NA
"chr8",112960460,NA
"chr8",112960481,NA
"chr8",112960486,NA
"chr8",112960493,NA
"chr8",112960494,NA
"chr8",112960512,NA
"chr8",112960529,NA
"chr8",113186847,NA
"chr8",113186848,NA
"chr8",113186852,NA
"chr8",113186912,NA
"chr8",113186917,NA
"chr8",113186918,NA
"chr8",113186922,NA
"chr8",113186923,NA
"chr8",113186924,NA
"chr8",113186929,NA
"chr8",113960699,NA
"chr8",114740162,NA
"chr8",115558464,NA
"chr8",115558465,NA
"chr8",116281087,NA
"chr8",117089514,NA
"chr8",117849568,NA
"chr8",118284996,NA
"chr8",118702037,NA
"chr8",119438011,NA
"chr8",119438012,NA
"chr8",119438040,NA
"chr8",119438041,NA
"chr8",119438049,NA
"chr8",119438060,NA
"chr8",119438083,NA
"chr8",119438085,NA
"chr8",119438089,NA
"chr8",120071898,NA
"chr8",120210557,NA
"chr8",120210563,NA
"chr8",120210568,NA
"chr8",120210582,NA
"chr8",120210600,NA
"chr8",120210608,NA
"chr8",120500217,NA
"chr8",120500222,NA
"chr8",120500236,NA
"chr8",120500252,NA
"chr8",120500258,NA
"chr8",120500262,NA
"chr8",120500269,NA
"chr8",120500278,NA
"chr8",120506934,NA
"chr8",120506952,NA
"chr8",120506957,NA
"chr8",120506984,NA
"chr8",120506993,NA
"chr8",120517731,NA
"chr8",120517734,NA
"chr8",120517758,NA
"chr8",120517769,NA
"chr8",120517773,NA
"chr8",120517775,NA
"chr8",120517777,NA
"chr8",120517781,NA
"chr8",120517787,NA
"chr8",120517792,NA
"chr8",120730465,NA
"chr8",120730523,NA
"chr8",121504119,NA
"chr8",121520055,NA
"chr8",121520056,NA
